customer_id,first_name,last_name,gender,date_of_birth,registration_date,customer_type,status,source_system,dq_flag,dw_created_date,dw_modified_date,dw_created_by,dw_modified_by,run_id,batch_id
cbc415e7-ef94-4d03-9fd3-58aee9665ab3,Sneha,Jain,Other,1971-08-23,2024-11-11,individual,active,flipkart_app,valid,2026-02-22 07:42:53,2026-02-22 07:42:53,etl_service,etl_service,59cc1c39-0083-443f-b983-1a403ef3912b,BATCH_9612
32abddcd-12e8-4c2a-a496-d7941ff5679c,Priya,Ghosh,Female,1966-08-13,2019-05-29,individual,blocked,flipkart_web,valid,2025-12-04 14:04:54,2025-12-04 14:04:54,etl_service,etl_service,1f2fc065-7119-4e6b-b487-191c4db41cf5,BATCH_9476
c0b46047-60f2-445f-8330-952ed4744515,Rahul,Singh,Other,1976-04-28,2026-08-11,individual,active,flipkart_seller_portal,duplicate,2018-12-11 07:45:47,2018-12-11 07:45:47,etl_service,etl_service,80488887-677b-4fa0-90ea-525882f96956,BATCH_3034
2fa7b147-4880-4f64-a8fb-88935c716bf6,Manoj,Singh,Female,1974-10-09,2019-10-26,individual,blocked,flipkart_web,valid,2026-10-30 07:38:49,2026-10-30 07:38:49,etl_service,etl_service,b0852042-d6b6-41cb-9aaf-aa2079ba527c,BATCH_5653
872c89de-4325-47b8-accc-0a603ae9ee1e,Sai,Nair,Male,1984-08-15,2019-05-28,individual,inactive,flipkart_seller_portal,valid,2026-07-20 21:08:23,2026-07-20 21:08:23,etl_service,etl_service,9073f1ad-6ec1-46b4-872d-4129e94f2f55,BATCH_3762
8c2a1c52-367d-43f5-8b36-e2714cc7889a,Meera,Pillai,Male,1975-05-11,2025-05-22,business,blocked,flipkart_seller_portal,valid,2018-09-13 23:20:22,2018-09-13 23:20:22,etl_service,etl_service,cb85c329-770f-4752-ba8f-45673937274a,BATCH_1464
4ecd1abf-f948-48bf-958d-963465c938fb,Sai,Verma,Other,1983-09-29,2025-04-21,individual,inactive,flipkart_app,valid,2018-07-08 04:33:38,2018-07-08 04:33:38,etl_service,etl_service,2907ff9b-d298-4606-8c62-bb4457c67e41,BATCH_9159
8f3d4333-1e7e-45dd-9879-a9fdf30fe890,Arjit,Desai,Female,1987-02-07,2023-06-02,individual,blocked,flipkart_app,valid,2025-09-19 05:24:14,2025-09-19 05:24:14,etl_service,etl_service,c2b16e7a-7208-4ddc-92ee-1095c3b9e792,BATCH_2195
9490204b-e6a1-43ba-94b9-85a0824129a7,Advait,Verma,Male,1999-06-09,2022-08-30,individual,active,flipkart_web,valid,2020-06-11 17:25:40,2020-06-11 17:25:40,etl_service,etl_service,9bbc3312-01d1-4b3b-80b9-1cb52ecf5c59,BATCH_6121
8eb3fac2-4c37-41dd-8c69-c312cf406948,Kiara,Mehta,Other,1990-12-26,2022-06-22,individual,active,flipkart_seller_portal,valid,2019-10-22 19:17:47,2019-10-22 19:17:47,etl_service,etl_service,9d6c5652-2951-47bc-ae04-8eb9c1c34cc7,BATCH_6228
75520270-0c26-442d-8b22-d01f414d51f0,Pari,Malhotra,Male,1983-12-30,2023-01-16,individual,active,flipkart_web,valid,2022-12-09 07:33:00,2022-12-09 07:33:00,etl_service,etl_service,b9d4ab4b-5f31-41d8-825f-f61a7e05e1c1,BATCH_7293
2f18c425-6302-4123-b471-e1c85e4c955b,Nisha,Chopra,Male,1974-04-30,2021-09-03,business,blocked,flipkart_app,valid,2020-09-17 02:51:47,2020-09-17 02:51:47,etl_service,etl_service,03fb6d01-08b4-45ed-8a4a-0d0e0d51eab2,BATCH_9163
affd9538-5752-44b3-875e-ebe078ae530c,Deepak,Malhotra,Female,1987-09-06,2023-07-31,individual,active,flipkart_app,valid,2025-10-12 03:10:29,2025-10-12 03:10:29,etl_service,etl_service,7e89b94d-0f51-4fb1-b4bb-d2e9ddfc5aa6,BATCH_4944
638b3636-b37c-471a-9c55-0c29be020668,Saanvi,Pillai,Female,1964-05-13,2018-07-27,individual,active,flipkart_seller_portal,duplicate,2026-01-03 02:59:52,2026-01-03 02:59:52,etl_service,etl_service,723261d9-b36d-4e2b-90fd-b1e637ead7ab,BATCH_5681
9f38647c-e485-411f-a409-6a0fd9a9efcf,Anil,Sharma,Male,1998-08-29,2019-07-03,individual,blocked,flipkart_app,duplicate,2024-11-10 17:36:23,2024-11-10 17:36:23,etl_service,etl_service,4c7d94a8-9950-4941-adac-e655687d630d,BATCH_6995
5eed6610-55e1-4f07-8890-1c50977a58af,Aditya,Joshi,Male,1977-06-18,2022-01-24,business,active,flipkart_web,valid,2026-07-31 08:02:07,2026-07-31 08:02:07,etl_service,etl_service,04a8908e-03e4-4f00-97ce-69e42aef4bc8,BATCH_8378
bbf1de42-b292-4201-871d-7c13307d4be6,Anaya,Desai,Female,1970-08-29,2019-06-12,individual,active,flipkart_app,duplicate,2023-10-09 00:03:52,2023-10-09 00:03:52,etl_service,etl_service,81b873d6-dc75-4f8f-955c-119df4b297db,BATCH_6990
9e75390a-5a61-4aa1-8ff9-275f2aa1b10f,Anaya,Singh,Male,2005-09-03,2022-07-03,business,active,flipkart_web,valid,2020-05-01 12:20:41,2020-05-01 12:20:41,etl_service,etl_service,ac5f623b-1030-4ae0-ae3b-5a89c643de47,BATCH_6456
da9f6096-5371-4d7b-bf58-e67679419853,Vikram,Bhatt,Female,1973-05-12,2024-10-19,business,active,flipkart_app,valid,2023-06-03 06:38:28,2023-06-03 06:38:28,etl_service,etl_service,2dc1f7e0-0ed3-4bce-b1fb-bca03d7d849a,BATCH_3662
cd4bdf00-dcdc-4b63-82de-1752257f9262,Ramesh,Menon,Other,1986-11-05,2024-08-28,individual,inactive,flipkart_seller_portal,valid,2026-05-02 19:13:39,2026-05-02 19:13:39,etl_service,etl_service,7d6d138e-d883-49d3-a1b8-db2af93b2b8b,BATCH_5911
500c5d68-228e-4902-ab17-9700d4f0b9f1,Vikram,Khanna,Male,1993-01-17,2021-09-18,individual,active,flipkart_seller_portal,valid,2018-06-15 13:54:42,2018-06-15 13:54:42,etl_service,etl_service,490d910a-230e-46b2-a1ad-0125bab48328,BATCH_8775
7e909dda-8364-4b0a-90ac-b5907ba4062c,Anika,Agarwal,Other,1980-05-31,2026-02-02,individual,inactive,flipkart_app,valid,2026-12-02 11:11:31,2026-12-02 11:11:31,etl_service,etl_service,70cb4e78-c547-4817-aa94-89a71c01d530,BATCH_7229
55a495d5-b8fd-4ab9-a574-2a862d739ea2,Ishaan,Khanna,Other,1981-09-23,2018-05-10,business,blocked,flipkart_web,valid,2018-04-28 16:08:43,2018-04-28 16:08:43,etl_service,etl_service,52339b27-7579-4b17-95f9-534e4c9d39c1,BATCH_8225
5485e652-1096-4132-9c6a-9c772de62159,Rohan,Chopra,Male,1997-01-17,2025-09-29,individual,active,flipkart_seller_portal,duplicate,2026-01-09 10:54:12,2026-01-09 10:54:12,etl_service,etl_service,27c3dc1f-9b20-4f47-a4c5-18d7a36ebab0,BATCH_2020
4760ed62-4b38-4f8d-805c-5322cba8c3dc,Kiara,Singh,Other,1978-08-08,2024-04-16,individual,blocked,flipkart_app,valid,2024-05-30 12:11:00,2024-05-30 12:11:00,etl_service,etl_service,fda0c37b-dc9e-41a9-9707-843b875ea629,BATCH_6140
b2d47d93-c49e-45a4-b18e-057548f2e602,Diya,Malhotra,Other,1990-09-17,2024-02-16,individual,blocked,flipkart_seller_portal,invalid,2022-07-01 16:32:44,2022-07-01 16:32:44,etl_service,etl_service,e73c5d19-7de3-449f-9ad8-41297cec69d9,BATCH_8932
6d2fdba6-8f68-4cb2-826e-154d85767360,Aadhya,Rao,Female,1986-10-12,2020-07-10,individual,active,flipkart_seller_portal,valid,2026-04-27 13:25:31,2026-04-27 13:25:31,etl_service,etl_service,3679b24a-5f64-4574-833e-92d0fb0763b0,BATCH_6194
aeb2eb74-9802-4577-bd60-974999cb8e89,Vikram,Shah,Other,1984-07-13,2021-03-24,individual,inactive,flipkart_seller_portal,valid,2024-06-17 08:06:01,2024-06-17 08:06:01,etl_service,etl_service,46eca133-805a-4034-8fa8-e892632ac7ee,BATCH_7464
d2eb0ef5-7fd9-458a-a8c3-96b4869271ee,Rahul,Ghosh,Male,1986-01-21,2018-06-22,individual,blocked,flipkart_web,valid,2025-07-11 19:54:25,2025-07-11 19:54:25,etl_service,etl_service,6025b022-08a3-4b2b-a50c-c68e8bad40fe,BATCH_5201
b2f1c95c-0694-43dd-9f93-ebc77bf8ccf9,Ira,Kapoor,Male,1978-02-16,2024-01-16,individual,inactive,flipkart_seller_portal,valid,2020-05-02 23:37:38,2020-05-02 23:37:38,etl_service,etl_service,0ee00731-8ab7-44e2-9b35-9eb78a16890a,BATCH_2789
1948e890-29fd-4a05-a364-e24e430d8d0a,Nisha,Dubey,Other,1981-06-19,2020-09-20,individual,blocked,flipkart_seller_portal,valid,2021-12-17 19:06:16,2021-12-17 19:06:16,etl_service,etl_service,0942c3c9-4d18-4bbc-8d6c-a78c9a457236,BATCH_1860
299ed243-067a-44b1-b139-fa0073edb154,Reyansh,Chopra,Female,2002-05-19,2019-02-16,individual,active,flipkart_seller_portal,valid,2024-12-03 10:26:15,2024-12-03 10:26:15,etl_service,etl_service,95bd73a7-2765-41e5-9d35-9d5e5c121766,BATCH_8793
81376fbb-8132-4cac-a28f-3f5c1683d11c,Vikram,Agarwal,Male,1985-10-08,2021-08-08,individual,blocked,flipkart_web,duplicate,2019-07-10 21:20:56,2019-07-10 21:20:56,etl_service,etl_service,9d356394-90fb-45c6-b3a4-f469e98f60b5,BATCH_4804
3b9b3b71-a816-47a8-bac5-93eecf583eb5,Anil,Dubey,Other,1963-05-07,2019-12-19,individual,active,flipkart_web,duplicate,2024-10-02 20:07:17,2024-10-02 20:07:17,etl_service,etl_service,c456db4c-8203-43b2-aa18-106d2b2d06c4,BATCH_9116
59cfe416-54e2-41d7-9920-3b5ea4fa294f,Diya,Saxena,Other,1985-12-20,2018-06-03,individual,active,flipkart_seller_portal,valid,2019-10-29 17:50:19,2019-10-29 17:50:19,etl_service,etl_service,64157ef5-06f0-4508-adad-e0d295dbc866,BATCH_6489
24077850-3558-4e18-98bc-7ceae15d5c86,Riya,Malhotra,Other,2004-04-23,2019-07-04,business,active,flipkart_app,valid,2019-12-01 23:06:09,2019-12-01 23:06:09,etl_service,etl_service,f6e3c3f3-2496-4568-8f88-08b37f13197d,BATCH_6417
ba91166c-2f8f-4fd9-8cb0-5d3c94101bc1,Ananya,Dubey,Female,1983-01-30,2026-01-22,individual,active,flipkart_seller_portal,valid,2023-01-08 05:12:20,2023-01-08 05:12:20,etl_service,etl_service,9ffec7d5-5319-4b61-b5c8-a883bd628bd0,BATCH_4164
dbdf6cc4-2bc4-40f7-a712-bead969d7c08,Diya,Menon,Other,1996-05-18,2022-10-18,business,active,flipkart_web,valid,2019-08-16 16:51:28,2019-08-16 16:51:28,etl_service,etl_service,34388293-091b-4d89-b831-e899e07e4829,BATCH_4027
cc9229b2-46c0-4e8a-8e3e-2572d310d8cc,Krishna,Kapoor,Female,1982-04-03,2018-01-28,individual,active,flipkart_web,valid,2022-07-18 01:04:45,2022-07-18 01:04:45,etl_service,etl_service,e7c59443-442d-49eb-9403-4c898dff07eb,BATCH_6400
c492586b-e01d-456a-9d08-1278d622211d,Myra,Pillai,Other,1961-01-09,2020-12-07,individual,blocked,flipkart_web,valid,2020-01-05 14:58:02,2020-01-05 14:58:02,etl_service,etl_service,f7126585-9dd4-44bd-80e0-06b5d727ec2e,BATCH_8625
d987a6b2-b249-4fa0-9dc6-6cb12796eb2c,Myra,Patel,Female,2005-01-30,2025-11-21,individual,blocked,flipkart_web,invalid,2023-01-08 07:11:47,2023-01-08 07:11:47,etl_service,etl_service,c321efd4-546f-4d2e-b89f-06efc6a6d17d,BATCH_7021
d0025547-771e-4dbc-8a77-fe3749c91b6b,Nisha,Rao,Male,1971-12-25,2023-05-13,individual,active,flipkart_seller_portal,valid,2024-05-10 14:58:29,2024-05-10 14:58:29,etl_service,etl_service,1d207a32-25f8-4ab2-8cba-9bb96ea2505e,BATCH_7813
327d0102-07b3-4760-987b-da547abe7b81,Advait,Desai,Female,1979-08-05,2026-07-18,individual,blocked,flipkart_seller_portal,duplicate,2019-05-24 17:23:06,2019-05-24 17:23:06,etl_service,etl_service,ef8af1c5-0c42-44a0-9596-2a88906ce723,BATCH_9609
16955891-3d66-4251-b831-a9bd5279185f,Pooja,Bhatt,Other,1992-06-15,2018-11-16,business,active,flipkart_web,duplicate,2026-08-07 23:41:39,2026-08-07 23:41:39,etl_service,etl_service,bc763734-a823-4b96-b929-1ab5fdde096a,BATCH_4312
601b61c7-1754-4b84-9aaa-d3dbcde1b4d6,Kavita,Desai,Male,1974-10-05,2021-09-05,business,active,flipkart_web,invalid,2021-06-30 07:41:23,2021-06-30 07:41:23,etl_service,etl_service,cc7103af-bea0-42a6-9f8f-0be1031db823,BATCH_9008
c0e86943-3a51-41b2-89a2-0afe31cda94b,Sai,Pandey,Other,1999-12-19,2018-08-16,individual,active,flipkart_seller_portal,valid,2025-10-09 10:43:33,2025-10-09 10:43:33,etl_service,etl_service,6b874e3b-2a0b-4fd1-a9c1-aff2b1409be0,BATCH_1945
4d514a6e-31d4-432c-ae1e-e3c6e3de626c,Sunita,Malhotra,Other,1987-08-25,2026-02-10,individual,active,flipkart_app,duplicate,2018-01-19 17:41:58,2018-01-19 17:41:58,etl_service,etl_service,d4e2f864-415e-4b17-99db-4a8edd078e7e,BATCH_4570
7dfc2b79-2a80-4c8e-afb3-aab01be81081,Meera,Gupta,Male,1998-01-04,2021-11-12,individual,inactive,flipkart_web,valid,2026-01-12 08:21:37,2026-01-12 08:21:37,etl_service,etl_service,8e30c024-378f-41cb-83d6-e369fdf286d7,BATCH_1519
f7701e99-65c8-4f09-b916-cd0f1fc16587,Riya,Chopra,Male,1972-02-24,2026-08-03,individual,active,flipkart_app,valid,2024-06-03 16:20:10,2024-06-03 16:20:10,etl_service,etl_service,737c2427-f683-4be0-b48c-dcdb3c6289c1,BATCH_7154
a97e8ce0-12e8-498b-8c40-3ce72a0e7bf1,Sai,Bansal,Other,1971-12-06,2025-04-30,individual,active,flipkart_web,valid,2024-09-08 09:09:05,2024-09-08 09:09:05,etl_service,etl_service,8ee3e32e-056f-45b6-bf78-871e4086f9af,BATCH_9664
dac89c9d-12f2-4324-9968-db8c42390540,Krishna,Dubey,Male,1960-04-23,2026-06-25,individual,active,flipkart_app,invalid,2025-03-20 10:33:22,2025-03-20 10:33:22,etl_service,etl_service,284d910d-52c6-4d8d-a8da-55c4e86f854e,BATCH_9715
cea5790b-7490-4bec-beec-026c68f5c877,Suresh,Khanna,Male,1982-03-16,2023-03-02,individual,active,flipkart_app,valid,2019-12-03 04:36:47,2019-12-03 04:36:47,etl_service,etl_service,505c6871-edaf-417b-8c5b-5bd8ea93f49a,BATCH_1527
d067c25c-b992-48a6-8569-d8799eacc774,Yash,Chopra,Other,1961-05-27,2020-09-12,individual,active,flipkart_web,valid,2018-07-28 15:15:24,2018-07-28 15:15:24,etl_service,etl_service,0de9e1a1-7372-468f-8d0e-92aa9a921e35,BATCH_8314
d8a84a35-3cc8-4ff9-a8ef-db1aef596c2c,Shreya,Bansal,Other,1964-05-14,2020-09-29,individual,active,flipkart_app,valid,2021-09-12 01:31:56,2021-09-12 01:31:56,etl_service,etl_service,9929d37c-0e89-46bb-80a2-237ed6dc5c6a,BATCH_1924
3493e482-afb0-4f9a-ae76-acf64334b6e6,Krishna,Bhatt,Female,1981-01-03,2026-03-16,business,active,flipkart_seller_portal,valid,2023-06-16 13:02:54,2023-06-16 13:02:54,etl_service,etl_service,dd209ef9-0b4f-499f-aeb7-fea2cc2f7cac,BATCH_4881
eb4e5836-b040-424e-abf7-32359f0cb119,Myra,Pandey,Male,1979-10-31,2022-08-21,individual,active,flipkart_web,valid,2020-12-24 05:45:15,2020-12-24 05:45:15,etl_service,etl_service,d1fdb843-7c1a-42b9-99ea-31f93f24873c,BATCH_7999
f2143e9f-81a1-4d34-b097-3326e56509da,Sunita,Kapoor,Male,1990-11-24,2025-03-20,individual,inactive,flipkart_app,invalid,2025-01-30 22:49:46,2025-01-30 22:49:46,etl_service,etl_service,38bc561f-f3f3-4078-a8df-6e8151d55457,BATCH_7688
178bafba-d9d6-4173-a9cb-9c2e8d38d28a,Ishaan,Iyer,Female,1976-06-30,2026-06-18,business,active,flipkart_web,duplicate,2021-11-01 05:48:53,2021-11-01 05:48:53,etl_service,etl_service,0596aaff-d182-4e0a-9946-16b2923f49e8,BATCH_5927
edf10237-10ab-4dee-8817-0828e6d6a47a,Kiara,Singh,Female,1965-03-03,2024-04-22,individual,active,flipkart_seller_portal,valid,2020-04-13 05:21:36,2020-04-13 05:21:36,etl_service,etl_service,37fd992d-2401-4080-bf27-64db64d0bf50,BATCH_7363
3c63bc8f-ec28-49cf-999d-c170f5977676,Pari,Nair,Male,1989-08-18,2025-04-02,individual,active,flipkart_app,valid,2021-03-29 14:40:42,2021-03-29 14:40:42,etl_service,etl_service,383208bd-faeb-44a9-b5e2-2945c5ee4544,BATCH_1844
cfe530ee-5adb-461a-9b75-833de9c1d3c9,Navya,Joshi,Other,1963-07-19,2018-10-26,individual,inactive,flipkart_seller_portal,invalid,2021-09-10 11:50:58,2021-09-10 11:50:58,etl_service,etl_service,2069a827-92ac-48ef-81a9-eaabc335fec4,BATCH_8854
0e0fc924-01c8-4160-bb3b-44f8f49b82b6,Saanvi,Mishra,Female,1987-03-14,2018-03-04,individual,active,flipkart_seller_portal,valid,2026-02-23 21:51:26,2026-02-23 21:51:26,etl_service,etl_service,e4ce5bbd-1a65-4460-93eb-d8fa9932a51f,BATCH_4974
cfeb82b8-d2d1-49b3-8ad2-41e024a8f8f7,Advait,Menon,Other,1978-05-07,2022-06-13,individual,inactive,flipkart_app,duplicate,2022-10-25 20:50:50,2022-10-25 20:50:50,etl_service,etl_service,f18e7221-d906-4662-a6b7-2afb294fef5d,BATCH_7236
356c7759-824c-4ca9-be6d-7add25250cba,Sneha,Desai,Other,1992-03-25,2021-06-17,individual,active,flipkart_seller_portal,valid,2025-12-05 15:33:51,2025-12-05 15:33:51,etl_service,etl_service,ebd1c61a-4db4-4ab9-b885-aa8963d82930,BATCH_2615
59dfdd11-07e4-47dd-9d01-d7fab4a09d61,Zara,Kapoor,Female,1978-03-23,2022-02-27,individual,active,flipkart_web,valid,2021-10-06 22:47:05,2021-10-06 22:47:05,etl_service,etl_service,29650e87-2772-453e-9f60-ed234a0cb930,BATCH_3390
dcb89364-a61a-4cfc-a3ce-6792d359cebd,Vivaan,Nair,Other,1997-06-18,2021-04-24,individual,active,flipkart_app,valid,2024-06-18 05:48:45,2024-06-18 05:48:45,etl_service,etl_service,d430d1be-44e8-4d6f-a241-c70b6af89867,BATCH_5026
5daff77e-0448-4a20-93c7-8d7618899a2d,Sanjay,Desai,Other,1990-04-14,2020-11-20,individual,blocked,flipkart_seller_portal,invalid,2026-05-07 10:54:57,2026-05-07 10:54:57,etl_service,etl_service,0af24e67-af92-4017-82d4-92dac220a5bd,BATCH_8550
1d8d8437-d7a3-4e2a-b9e8-115bd84ac609,Ananya,Dubey,Female,1975-03-09,2019-07-28,business,active,flipkart_web,valid,2018-12-31 22:45:31,2018-12-31 22:45:31,etl_service,etl_service,fc9b1c3e-cbdb-4167-82d9-70d9e1d23b36,BATCH_9584
b1a5854d-9cf2-43a3-8625-2d7e96def2fd,Aditya,Khanna,Male,1964-05-08,2026-07-28,individual,active,flipkart_web,duplicate,2021-12-09 01:50:56,2021-12-09 01:50:56,etl_service,etl_service,da6bfd54-d3be-45ef-b180-cdde76a0878b,BATCH_2113
9536b07c-234e-4e71-8428-a8b65f602c3f,Kiara,Singh,Male,1979-08-16,2023-09-03,individual,active,flipkart_web,valid,2026-03-22 12:37:35,2026-03-22 12:37:35,etl_service,etl_service,db42f61a-de94-4074-ac2f-f14cfdce76f1,BATCH_8993
09df8ead-d35b-4e0c-ada2-40e09382c9a4,Vivaan,Sharma,Other,1996-11-25,2018-02-18,individual,inactive,flipkart_seller_portal,valid,2022-11-17 10:05:38,2022-11-17 10:05:38,etl_service,etl_service,3ea39271-32af-414f-a40f-7f7debd341a5,BATCH_1280
ddbd79b0-fc4b-4dae-8028-ea70ea0c9659,Deepak,Khanna,Other,1998-08-18,2020-01-05,individual,active,flipkart_seller_portal,valid,2022-02-06 07:52:38,2022-02-06 07:52:38,etl_service,etl_service,f0fd1e0c-9203-4c18-8cd5-4d5f49ded794,BATCH_4144
4774ce1d-cb28-4ee7-bf02-eb14e43607ca,Nisha,Bhatt,Female,1991-10-19,2020-12-30,individual,active,flipkart_app,valid,2025-10-23 02:42:18,2025-10-23 02:42:18,etl_service,etl_service,eb107f5b-eff9-416f-a0e4-1b5c39811aba,BATCH_4984
921e9648-be4a-4096-849e-4aaf7bc2b25c,Advait,Rao,Female,1967-03-26,2025-05-01,individual,active,flipkart_app,valid,2024-06-01 15:36:11,2024-06-01 15:36:11,etl_service,etl_service,13ec14a9-918a-42a6-bbcc-0106d7c9ef58,BATCH_8798
0e95c654-9267-4c5c-b851-379e5402e5db,Vihaan,Agarwal,Male,1975-05-17,2018-12-05,individual,active,flipkart_seller_portal,duplicate,2023-08-21 10:39:19,2023-08-21 10:39:19,etl_service,etl_service,8a0aad96-62c9-4670-b552-4d75ada89225,BATCH_2562
2774caba-6461-4941-9d43-fa9d7f343aa6,Manoj,Saxena,Male,1980-08-11,2020-05-15,business,active,flipkart_app,valid,2019-04-07 23:35:10,2019-04-07 23:35:10,etl_service,etl_service,ee86a068-4c35-4005-9e35-e5d6918042ea,BATCH_5593
17c21e23-6c4e-4ac1-925e-ec586dcacb38,Anil,Pillai,Other,1962-12-14,2020-01-05,individual,active,flipkart_web,valid,2020-06-14 23:24:15,2020-06-14 23:24:15,etl_service,etl_service,3bca7806-7c80-4076-a4f8-8678167e9636,BATCH_7525
fe10fb7b-4ab3-44b0-8452-5b323544e8e9,Arjun,Iyer,Male,1981-07-28,2024-05-10,individual,blocked,flipkart_seller_portal,valid,2024-07-13 03:17:46,2024-07-13 03:17:46,etl_service,etl_service,f0146a88-85d4-4706-a78a-dc8b48f0c933,BATCH_3292
48bc6cea-985d-4ae0-9f3c-6ccf3c26c601,Advait,Dubey,Male,2004-12-04,2026-05-12,individual,active,flipkart_web,valid,2021-12-13 11:49:21,2021-12-13 11:49:21,etl_service,etl_service,17ecdc5b-063a-42dc-b794-71616289dd3b,BATCH_2245
1160d487-1415-42c7-acd8-06b94302d858,Karan,Menon,Other,1995-08-04,2026-09-04,individual,active,flipkart_seller_portal,valid,2025-08-31 14:54:52,2025-08-31 14:54:52,etl_service,etl_service,a3162b1c-1457-4ee2-b524-65ddea357d05,BATCH_9038
483790e4-e99c-4c04-a37f-7d02b9fa2887,Aanya,Shah,Other,1993-09-05,2022-11-04,individual,blocked,flipkart_seller_portal,invalid,2024-06-19 16:33:07,2024-06-19 16:33:07,etl_service,etl_service,cd99be82-9352-49ed-8379-4077008181f1,BATCH_2404
1cc1614f-87ad-4f21-b552-499fef548fec,Siya,Menon,Female,1982-02-09,2025-12-30,individual,active,flipkart_app,valid,2024-06-19 05:42:21,2024-06-19 05:42:21,etl_service,etl_service,60673270-ef8e-47e0-b01f-4afdd153c98c,BATCH_3527
44614491-86d6-4106-9d12-38867ff9644f,Ira,Joshi,Female,1992-05-11,2019-03-13,individual,active,flipkart_app,valid,2024-02-15 10:47:13,2024-02-15 10:47:13,etl_service,etl_service,0786eb06-7337-4c96-ac33-5af0eaaa13e2,BATCH_5419
ef785cf8-d5c8-479f-a7ba-4a7da4eaab2d,Reyansh,Singh,Male,1976-10-23,2022-11-01,individual,inactive,flipkart_seller_portal,valid,2024-12-10 11:57:28,2024-12-10 11:57:28,etl_service,etl_service,e9f81a45-4697-4f57-8b8f-2018b42da063,BATCH_2692
2518a2f5-c09f-42ac-83e5-1b1177db166c,Vivaan,Gupta,Female,1968-05-07,2024-09-11,business,active,flipkart_app,valid,2022-12-19 11:25:55,2022-12-19 11:25:55,etl_service,etl_service,61dbdfc5-072e-4dfa-b9e0-28f3a32f2e73,BATCH_7779
3b07eee0-b6b9-488f-bfa9-75588f856f69,Suresh,Ghosh,Male,1981-10-11,2024-05-31,business,active,flipkart_seller_portal,valid,2020-11-19 05:55:59,2020-11-19 05:55:59,etl_service,etl_service,e29b45c1-1bac-4b59-ae8c-9af2366d1327,BATCH_3274
a520b1d3-dafe-4ea1-85ae-cfcf55118d2a,Navya,Iyer,Female,2004-03-28,2019-08-21,individual,active,flipkart_app,valid,2025-03-01 15:19:56,2025-03-01 15:19:56,etl_service,etl_service,44773ed0-853a-4698-ba42-4cd45b27f3bd,BATCH_5911
2031ab02-11d9-41d4-a260-aa9881b9c840,Vikram,Jain,Male,1992-05-25,2020-10-27,individual,blocked,flipkart_seller_portal,valid,2021-04-30 02:15:52,2021-04-30 02:15:52,etl_service,etl_service,b4fbb9ba-5bbb-4b72-af75-795189738c1f,BATCH_8501
ea1b65bb-4e37-4271-8641-9146f29eddc8,Reyansh,Singh,Female,1960-08-09,2022-06-09,individual,inactive,flipkart_app,duplicate,2023-08-10 16:49:21,2023-08-10 16:49:21,etl_service,etl_service,6ad94b20-3d6a-4579-be97-910ce37eee11,BATCH_8212
7deea22c-4d9f-45d8-9805-d2e6cf75df6e,Karan,Chopra,Other,1972-03-18,2021-05-15,individual,inactive,flipkart_seller_portal,valid,2026-02-24 11:06:37,2026-02-24 11:06:37,etl_service,etl_service,07b0e900-020c-41b5-85e7-76a3837def86,BATCH_6147
4fd49c97-a739-4c4e-9620-69fb46d9cbcb,Diya,Joshi,Female,1986-02-23,2026-03-30,individual,inactive,flipkart_web,valid,2024-05-25 17:25:53,2024-05-25 17:25:53,etl_service,etl_service,e7575422-b3a5-4d1c-8656-e355a6c36e3c,BATCH_5592
06f2269d-13bf-4aea-bf20-a480fb9a92dc,Ramesh,Shah,Male,1977-12-04,2024-08-22,business,active,flipkart_seller_portal,duplicate,2018-06-17 06:01:13,2018-06-17 06:01:13,etl_service,etl_service,a24d1b8a-f533-4274-a2c1-0af5654f3000,BATCH_8563
d8efac01-3418-4df7-8794-caf6db67feb8,Kiara,Reddy,Female,1986-02-19,2025-10-08,individual,active,flipkart_seller_portal,valid,2020-05-14 19:53:40,2020-05-14 19:53:40,etl_service,etl_service,1d988167-802b-4539-80aa-6cdbd6bf4b9f,BATCH_5961
4ccd18ec-7eba-47ef-8f76-0745cad28dd1,Pari,Nair,Other,1973-10-29,2026-01-08,individual,active,flipkart_web,valid,2026-02-25 20:39:28,2026-02-25 20:39:28,etl_service,etl_service,3d5a4748-61e3-4741-947a-8fb9c9618eb0,BATCH_7566
cb03dff4-a534-49b7-9bd6-d8f786ce0344,Anil,Bhatt,Other,1997-07-11,2024-02-05,individual,active,flipkart_seller_portal,duplicate,2019-06-13 01:25:29,2019-06-13 01:25:29,etl_service,etl_service,83a53bdb-c1f5-4b2e-8d6f-6baf00f6e89d,BATCH_2791
f778c16f-4b69-41b8-98a9-67a3051c105b,Siya,Rao,Other,1991-11-06,2019-11-13,business,active,flipkart_seller_portal,invalid,2024-10-19 03:19:00,2024-10-19 03:19:00,etl_service,etl_service,d760a0a4-a731-4058-80da-82ec27282000,BATCH_6432
4946bee5-da88-4850-b7fe-685f95106388,Neha,Kumar,Male,1968-11-05,2020-11-25,individual,inactive,flipkart_seller_portal,valid,2021-10-05 10:38:31,2021-10-05 10:38:31,etl_service,etl_service,de486ba4-9df9-41f3-837f-9ab198f9b4a0,BATCH_8303
