contact_id,customer_id,email,phone,contact_type,is_verified,source_system,dq_flag,dw_created_date,dw_modified_date,dw_created_by,dw_modified_by,run_id,batch_id
41862e03-4dc2-4e13-bab4-19320a54bb71,32746808-4f04-4e64-8087-d8fcf2d36851,kavita.bhatt996@rediffmail.com,9121529451,primary,True,flipkart_web,duplicate,2018-06-27 03:07:15,2018-06-27 03:07:15,etl_service,etl_service,d72313a5-1668-4350-a28a-9306a2ad9fb0,BATCH_9248
9610a2b8-3697-4efc-8afc-ea4ad2395494,83b2ef51-dad5-4905-b115-c818f2f1268a,anaya.nair697@outlook.com,9956530819,primary,True,flipkart_seller_portal,valid,2024-04-06 22:25:28,2024-04-06 22:25:28,etl_service,etl_service,9e4746ac-d2fb-4126-9839-ed5e89404e22,BATCH_7031
8201a99b-7825-4b9f-be6f-2fbb7f754c20,928d3acd-ae29-417f-a63f-0e31827f0fc2,vivaan.patel86@rediffmail.com,9924954946,primary,False,flipkart_seller_portal,valid,2023-02-12 23:07:23,2023-02-12 23:07:23,etl_service,etl_service,f6e43116-1ac6-4402-b145-bfa72b0da9ae,BATCH_5066
f732df44-d963-4063-a39e-d80b119a5dab,dbfefe4b-443b-43e5-ad50-43d9e1dec401,arjun.singh564@gmail.com,9572866173,primary,False,flipkart_seller_portal,duplicate,2022-01-09 00:47:26,2022-01-09 00:47:26,etl_service,etl_service,836fc55c-642f-4ed4-bf77-c1aa81091edf,BATCH_2768
6cd19399-76a0-4438-905b-91babeb51ece,8d7ee38d-e110-4c12-a9f2-7d2acc1c45ea,ananya.shah939@outlook.com,9486846037,primary,True,flipkart_seller_portal,valid,2022-04-04 02:57:15,2022-04-04 02:57:15,etl_service,etl_service,88f2da47-3715-4ddf-b2ec-c17b615a70f4,BATCH_2286
bee7d61e-d358-490f-bf3f-d58edbd42dca,236dfcd0-7c60-48f8-b5a0-dc16651b3190,anaya.menon51@outlook.com,9084320606,primary,True,flipkart_app,valid,2023-03-16 12:35:59,2023-03-16 12:35:59,etl_service,etl_service,d996cd58-7599-445f-ba07-0c77a916f77c,BATCH_2057
4affd626-841a-4252-a62f-50812340e05a,236dfcd0-7c60-48f8-b5a0-dc16651b3190,anaya.menon586@rediffmail.com,9187157738,secondary,False,flipkart_web,valid,2025-05-03 14:31:30,2025-05-03 14:31:30,etl_service,etl_service,06db5b06-857d-4a39-97d0-c66a157f15cf,BATCH_3315
6ad89d8a-5d06-4093-b8b6-66c91f800149,295f14e6-7ed8-4c31-8119-335d8b8eaf80,navya.reddy669@hotmail.com,9743879913,primary,True,flipkart_seller_portal,invalid,2024-02-02 12:16:11,2024-02-02 12:16:11,etl_service,etl_service,10394bb0-4d98-43ec-b9dc-6dbbc4ae685b,BATCH_6672
ece8ff52-1b7d-439e-93be-7a19b255f169,a37c4510-df3e-4992-a5c4-7557d0d4c9b0,yash.iyer272@gmail.com,9416940046,primary,True,flipkart_seller_portal,valid,2025-12-25 06:52:05,2025-12-25 06:52:05,etl_service,etl_service,11ea8288-f4fe-47bb-8303-e84da773c2b4,BATCH_3113
f3d5475a-c509-4689-a17c-853064779567,bb7ae730-2155-44ae-b66f-cc64209cc8a2,siya.singh771@rediffmail.com,9444360281,primary,False,flipkart_seller_portal,invalid,2025-10-12 19:50:01,2025-10-12 19:50:01,etl_service,etl_service,9b0e12ee-8941-4818-9894-dd5f1a233cf5,BATCH_5090
af92af18-548a-4b83-9616-8d900fcb32c7,614be8c4-4da4-4e27-9297-ee0f594d18cc,krishna.joshi539@hotmail.com,9402750924,primary,True,flipkart_seller_portal,valid,2025-02-21 20:18:24,2025-02-21 20:18:24,etl_service,etl_service,3fb38313-2a19-4466-b176-50b9ba03e2b4,BATCH_1776
e12fd833-e90e-4e68-a81c-0b68986492c9,b312d88c-fae0-44a2-8fd5-8ad9675191f2,neha.sharma846@outlook.com,9109455038,primary,True,flipkart_seller_portal,valid,2018-02-20 05:42:19,2018-02-20 05:42:19,etl_service,etl_service,b7a1f5bf-acb4-4c10-a2ad-af4421480b2a,BATCH_8566
b1d543e9-4eb6-4e52-bb4e-1af6540facbf,b312d88c-fae0-44a2-8fd5-8ad9675191f2,neha.sharma135@outlook.com,9762429067,work,True,flipkart_app,valid,2024-10-01 16:51:59,2024-10-01 16:51:59,etl_service,etl_service,0cbacd44-7e84-43c0-90b4-7c21d001212b,BATCH_9539
7fbc5b12-05d7-42f4-af97-e204c6b1fa5f,9f717399-9296-4dda-8ac4-cc6f10cec60f,ayaan.joshi438@gmail.com,9803482128,primary,False,flipkart_seller_portal,valid,2019-08-28 17:53:50,2019-08-28 17:53:50,etl_service,etl_service,95d02f08-98a7-4e7c-9481-1d80ff761854,BATCH_4715
c081e52d-70cf-4f44-b588-fec9c764b40e,90225b1d-fd24-4b55-bfd7-4f8801c99534,reyansh.rao89@outlook.com,9282783609,primary,True,flipkart_seller_portal,valid,2020-01-08 23:02:53,2020-01-08 23:02:53,etl_service,etl_service,97eea3a2-7f02-4ab7-a27a-706219786f5d,BATCH_6021
99419f4e-a19a-41bd-a8a5-c1a987df2be5,3b4a9f0d-f791-4f89-88ea-1821b9db81fd,karan.ghosh933@outlook.com,9144049053,primary,True,flipkart_web,valid,2023-06-24 11:07:59,2023-06-24 11:07:59,etl_service,etl_service,5ddddc33-2af6-479b-a8f6-92d75ee9776d,BATCH_6205
c55b1622-178d-45df-a09a-d00d2c21f5dd,faab6f37-fd5e-4309-b9f3-bd892e8aaa9d,zara.khanna573@rediffmail.com,9775016542,primary,True,flipkart_seller_portal,valid,2024-03-21 02:10:20,2024-03-21 02:10:20,etl_service,etl_service,11b6e0d9-d352-4044-8172-e23960f77822,BATCH_6723
475fca55-1ddf-4d56-972e-3cf7d1c8d364,bd8389db-f01f-4e24-b0ad-0b28329add5d,anaya.ghosh294@gmail.com,9583571985,primary,True,flipkart_web,valid,2025-06-10 10:27:54,2025-06-10 10:27:54,etl_service,etl_service,b8be9b48-981a-4ea1-86d8-5eabe7332097,BATCH_9586
58b1cabc-22dd-4347-8ce4-26b1245fd87c,8d735a17-a22e-4bc8-ab69-435e8974cd1f,arjit.mehta22@rediffmail.com,9502775884,primary,True,flipkart_app,invalid,2023-01-24 07:45:21,2023-01-24 07:45:21,etl_service,etl_service,3cf49854-f506-463f-b524-56e4fc6431d0,BATCH_7982
b138a2c0-7666-452b-9b8f-d6d7a0f29264,a8f0c8ca-575b-49f5-8e60-70090334fd4e,rahul.bhatt739@gmail.com,9690492758,primary,True,flipkart_app,valid,2026-03-14 07:59:04,2026-03-14 07:59:04,etl_service,etl_service,c901b599-ac7f-4640-bf99-38a42c9b1a1e,BATCH_1134
000af9f9-8c87-43bd-b3cf-743db41a4bec,12a2e06b-5263-4d23-9249-d3e54cbd4e55,kabir.mishra273@yahoo.com,9276899622,primary,True,flipkart_web,duplicate,2021-03-20 21:42:14,2021-03-20 21:42:14,etl_service,etl_service,157d7dc0-43d1-4938-8ac3-e61e7dc76a2b,BATCH_3283
0646f0e2-e0a9-49c5-bd14-6a0c70624810,d57c55d3-e3f8-4b0e-b73e-ae866446bb0c,kavita.agarwal776@hotmail.com,9274308973,primary,False,flipkart_seller_portal,valid,2023-07-24 15:30:02,2023-07-24 15:30:02,etl_service,etl_service,051eb19e-576e-4fd5-8b53-1aab4fbae6cb,BATCH_4127
5ca9fbc6-d01f-4f7c-99f2-235d96b9e371,d57c55d3-e3f8-4b0e-b73e-ae866446bb0c,kavita.agarwal670@hotmail.com,9742255768,secondary,False,flipkart_app,duplicate,2025-09-18 19:32:03,2025-09-18 19:32:03,etl_service,etl_service,dc52fa45-69e0-4cbd-be96-cc91a00e564f,BATCH_5258
127403e3-0400-4d44-aa36-f1e8612a946d,089a0b3c-6168-425a-aee5-d9b24f9153a6,karan.chauhan971@outlook.com,9488687079,primary,True,flipkart_web,valid,2024-01-21 21:30:27,2024-01-21 21:30:27,etl_service,etl_service,f13199c3-07bd-485b-914d-92a4687d68d4,BATCH_5185
51e7f945-e6a1-42fe-9f31-08a78472db9e,a83adcb4-a54f-4fcd-ac6b-a731567b1730,manoj.bhatt404@yahoo.com,9086224337,primary,True,flipkart_seller_portal,valid,2021-10-13 14:48:57,2021-10-13 14:48:57,etl_service,etl_service,3818b4a7-c34f-4478-a6c0-0e14e9998f19,BATCH_6131
c76ecaee-0f3f-4a98-a389-f530a46cd691,a9b2d286-4e41-46c8-8042-94c83a2708a9,arjit.agarwal791@rediffmail.com,9387452114,primary,True,flipkart_seller_portal,invalid,2018-04-09 20:34:12,2018-04-09 20:34:12,etl_service,etl_service,8b65ff6f-e2c6-49a3-b080-a5d81439bc49,BATCH_7621
2a26d8c1-740c-4224-8aac-99f92b92e574,8a258220-0e46-4345-ba4e-02234761f53d,zara.mishra548@rediffmail.com,9160828158,primary,True,flipkart_seller_portal,valid,2021-05-26 01:19:27,2021-05-26 01:19:27,etl_service,etl_service,a0192f92-db22-46f8-a2af-bef1728a4f92,BATCH_5897
d83a2e0d-ebb7-42d2-8caa-d72916b757c5,7496a1a1-3690-4959-8cd8-1a831d2d942f,kabir.chauhan101@outlook.com,9415614013,primary,True,flipkart_seller_portal,duplicate,2020-05-08 10:18:33,2020-05-08 10:18:33,etl_service,etl_service,3acf428b-de1a-4bc0-8367-4c8d5b296819,BATCH_1910
fe189a40-c84c-42d5-bd5e-abc524f93957,2783ee93-9388-4f6c-8272-5d3d3c39b8c2,krishna.bansal935@rediffmail.com,9124112323,primary,False,flipkart_web,invalid,2021-10-10 05:20:05,2021-10-10 05:20:05,etl_service,etl_service,6b566353-6512-466b-942c-bbc6f85ab922,BATCH_2251
3b1e735e-cec0-4015-ac2d-4b3fac2f08ad,ee3f20bf-6ca7-4c48-a279-510a51d5faf4,diya.reddy938@gmail.com,9033698606,primary,False,flipkart_seller_portal,valid,2019-07-17 12:05:18,2019-07-17 12:05:18,etl_service,etl_service,e886be08-ed18-41c5-99f9-13e060d4eddb,BATCH_5148
5235115e-1530-45d5-b692-08aa4bc09a89,60cb2a3f-c2da-4ae1-b195-27b33360cc8c,deepak.ghosh646@hotmail.com,9420909423,primary,False,flipkart_seller_portal,valid,2021-07-02 00:43:41,2021-07-02 00:43:41,etl_service,etl_service,3bacaac5-b575-4fae-8f12-94e0f4eb0f3f,BATCH_4495
589cc3c9-a86e-4f1e-a03d-5f769eb9d134,60cb2a3f-c2da-4ae1-b195-27b33360cc8c,deepak.ghosh155@outlook.com,9317044273,work,True,flipkart_web,duplicate,2020-03-15 07:43:45,2020-03-15 07:43:45,etl_service,etl_service,d87ffe9a-f258-4207-8a7f-edc8aa991765,BATCH_7047
e60d04af-8206-4482-b9b4-034b7914b78e,998df1a8-37d7-4fed-8fa1-5b557128995b,ananya.patel166@hotmail.com,9835094427,primary,True,flipkart_app,valid,2025-03-08 15:24:32,2025-03-08 15:24:32,etl_service,etl_service,1e7375fd-9a22-488d-9f34-822196acdbe6,BATCH_5302
f9fc6cb1-05a6-4115-8ed3-76b71a601b4a,5be26c3c-a26b-4845-8098-76ff8b5076b0,nisha.iyer88@hotmail.com,9985205945,primary,True,flipkart_seller_portal,valid,2023-01-23 11:39:47,2023-01-23 11:39:47,etl_service,etl_service,2969240a-b084-4d57-9ab0-e39197896fe7,BATCH_2196
761c8ce7-e9bb-4763-8f49-3c2cedd78500,da12dbca-7b32-42dd-ae70-216be0506d39,amit.bansal322@rediffmail.com,9171743436,primary,True,flipkart_seller_portal,valid,2024-04-06 12:26:58,2024-04-06 12:26:58,etl_service,etl_service,3e4581c4-cf0f-4a1d-a1f8-409411a17599,BATCH_3742
78bd87d9-d14c-43ba-b7b1-5cf90875dfdf,6c3c6e52-b7b1-48c8-9f0b-886eba2c51dd,aadhya.jain271@gmail.com,9420492635,primary,True,flipkart_web,valid,2020-11-22 16:23:02,2020-11-22 16:23:02,etl_service,etl_service,973cdec4-e36e-45a3-bdc5-d6c6d2e0e9b1,BATCH_3798
2e8a7711-071d-4400-9cef-95ce11906179,6c3c6e52-b7b1-48c8-9f0b-886eba2c51dd,aadhya.jain351@rediffmail.com,9395944900,work,True,flipkart_app,invalid,2020-09-02 09:24:13,2020-09-02 09:24:13,etl_service,etl_service,00a9f3cb-4e66-48ee-80a0-ef84149b8de2,BATCH_5801
354eb046-c579-4d4d-91bc-b7bcabc00ee8,2f724960-6b09-414b-8a03-44963fbd4e37,kiara.mishra584@hotmail.com,9885478275,primary,True,flipkart_app,valid,2019-02-25 20:27:38,2019-02-25 20:27:38,etl_service,etl_service,856ebe16-2f76-4220-a270-a0023087ce23,BATCH_9828
a6d36e4c-046c-46de-bfdd-ccf2a384a298,741c185e-6863-46f2-930d-89ac8f658387,neha.gupta711@hotmail.com,9006336201,primary,True,flipkart_app,valid,2018-06-05 10:43:33,2018-06-05 10:43:33,etl_service,etl_service,2ba33468-b0c1-47f3-96bc-75f0da738445,BATCH_6290
6c685836-3aeb-4364-9d7b-3a0366d55202,5cd34b6f-2b45-4d31-9fa5-6d2ea1d08680,pari.joshi676@gmail.com,9696828329,primary,True,flipkart_web,valid,2026-03-16 00:41:30,2026-03-16 00:41:30,etl_service,etl_service,5cfa5ead-b2c0-4c31-8a41-8e1fb033c378,BATCH_9879
2c3d1b7e-68c7-4e13-bcb1-f66326808c3a,c5f63257-46cc-41f2-8af4-9fa77456b152,krishna.verma29@outlook.com,9941405818,primary,True,flipkart_seller_portal,valid,2020-01-11 20:34:11,2020-01-11 20:34:11,etl_service,etl_service,5956f411-1183-40da-ac80-73e9b0eacf1e,BATCH_6333
a97db6d8-e4b0-42bf-a245-0f058a390c26,f40afddf-1d0f-4dd9-9081-d56f5a468389,vivaan.nair743@gmail.com,9215952276,primary,True,flipkart_seller_portal,duplicate,2021-06-04 10:52:58,2021-06-04 10:52:58,etl_service,etl_service,1119a385-7210-4eec-883b-04b164acbe3c,BATCH_9300
0f500ac3-5bd9-4f61-81b2-9d6a362b42e7,858eb09d-2016-4bdd-bd9a-5a22f8494731,myra.kumar862@rediffmail.com,9175123489,primary,True,flipkart_seller_portal,invalid,2024-01-03 00:41:24,2024-01-03 00:41:24,etl_service,etl_service,d43a3d13-f99e-4417-9f4f-a3ed0dd0568b,BATCH_6406
31d31dbe-9f3a-49ba-849a-1a6fc730049d,f17e7240-08ff-4d68-87bf-aad9e66e3fef,vivaan.agarwal963@hotmail.com,9370158487,primary,True,flipkart_app,valid,2022-09-22 05:54:57,2022-09-22 05:54:57,etl_service,etl_service,3ae95daa-7ccf-4c3e-9952-398279209a58,BATCH_3205
68e2c791-88b5-4c1f-98a6-97c4596e20c9,78eb0afb-feac-447a-af2c-a00bd085b8ed,kavita.chopra169@outlook.com,9897911398,primary,True,flipkart_app,valid,2023-04-21 11:26:08,2023-04-21 11:26:08,etl_service,etl_service,f1a75ebb-27d7-433d-bb51-2f3f2e4c04bb,BATCH_3867
3ac501d7-8b8f-4d35-b023-31dd7321c10f,d354ffcf-5e0c-4f20-bad0-5bae5159be76,sunita.sharma896@yahoo.com,9553841336,primary,True,flipkart_app,duplicate,2023-02-28 01:53:05,2023-02-28 01:53:05,etl_service,etl_service,717c58e8-73ac-4aa0-a8e8-c06f6d3525ad,BATCH_2016
42f6df66-3e48-44e8-8d1d-6b21bc2ae5c7,d354ffcf-5e0c-4f20-bad0-5bae5159be76,sunita.sharma476@gmail.com,9087091801,secondary,True,flipkart_seller_portal,duplicate,2024-02-26 08:15:15,2024-02-26 08:15:15,etl_service,etl_service,5b52ce81-dfe7-4696-acf3-b517f6cb55cb,BATCH_7703
2a7f7ea8-a917-41ae-aa16-0cc779c2a2e5,d92f7c1b-25c9-4d0c-ae2e-150e7e333ec6,arjun.shah99@yahoo.com,9357385482,primary,False,flipkart_app,duplicate,2021-11-18 09:26:17,2021-11-18 09:26:17,etl_service,etl_service,27e63ba0-d997-4e2a-aa71-dba432f5266a,BATCH_6678
943f417e-ca81-4cf0-a213-7a540b505826,d92f7c1b-25c9-4d0c-ae2e-150e7e333ec6,arjun.shah634@hotmail.com,9631840674,secondary,True,flipkart_seller_portal,valid,2022-02-01 22:42:00,2022-02-01 22:42:00,etl_service,etl_service,fc0e7b9a-25c1-4013-8bd4-7623fef3b87f,BATCH_2430
44e1dd2a-c85b-4550-8326-1832df73423a,d54c2bf4-cd27-447e-ae65-3dd7844b257e,anil.mehta108@rediffmail.com,9493291622,primary,True,flipkart_seller_portal,valid,2018-12-16 13:18:25,2018-12-16 13:18:25,etl_service,etl_service,6d4d06ed-1cae-4354-af1a-c12ae77a3623,BATCH_3460
6e8d0d8c-b1f4-4eaa-89a1-7c3fce868344,9f99723d-bc05-4d5d-872f-6c3b7169ebf6,arjun.chauhan767@rediffmail.com,9062248114,primary,False,flipkart_app,valid,2019-08-21 19:24:07,2019-08-21 19:24:07,etl_service,etl_service,648361a3-3abb-4d68-a03c-2ab6a65fc977,BATCH_2724
8ad6d594-6aae-44d4-8cae-c0b37440e529,9f99723d-bc05-4d5d-872f-6c3b7169ebf6,arjun.chauhan366@outlook.com,9783847237,secondary,True,flipkart_web,valid,2024-06-17 14:37:06,2024-06-17 14:37:06,etl_service,etl_service,3e684a87-4d0f-45a8-a3f1-ff454ee836f1,BATCH_7720
297df738-5111-4a9d-8f9c-37055b942bca,8e38ca72-c21f-4c95-8d2f-873edee47885,deepak.joshi960@rediffmail.com,9612983871,primary,False,flipkart_web,duplicate,2020-06-29 19:53:27,2020-06-29 19:53:27,etl_service,etl_service,712f7611-7c8f-4255-895e-9e25a5ad551b,BATCH_3065
b1f7cbfa-bd1a-43d7-89c3-96d44d944b30,e2a1aa23-aeab-4096-a330-7c22cb71f772,kabir.mehta88@rediffmail.com,9860674895,primary,True,flipkart_app,valid,2022-05-21 15:50:46,2022-05-21 15:50:46,etl_service,etl_service,75138352-ecd6-4e40-9a55-f9b6d06ee9a1,BATCH_1455
7ed37824-12e2-4247-8cff-996730aa9ac9,e2a1aa23-aeab-4096-a330-7c22cb71f772,kabir.mehta956@outlook.com,9843864237,secondary,False,flipkart_web,valid,2024-12-29 02:54:26,2024-12-29 02:54:26,etl_service,etl_service,01d9b32c-4855-480e-8c37-f8be4332012b,BATCH_2349
b00c0eab-4990-41b6-964b-18d6d1fe1b28,495c3109-fa25-4823-bcc0-36cf958da295,karan.patel687@rediffmail.com,9875908308,primary,False,flipkart_seller_portal,valid,2019-03-30 08:35:54,2019-03-30 08:35:54,etl_service,etl_service,fdef1248-79f6-43a1-abdc-a7f6bb6a63eb,BATCH_4318
af1c869d-3f48-43b7-ae04-8a7097a255b0,ac733f8b-0f75-4df5-8326-81dd04ad0a42,neha.menon788@hotmail.com,9304275994,primary,True,flipkart_app,valid,2023-09-02 05:03:32,2023-09-02 05:03:32,etl_service,etl_service,56b45310-8e27-4e32-9e63-b83314f17ee7,BATCH_2895
93d78f94-c992-471e-a10e-9e08e93fd36b,ac733f8b-0f75-4df5-8326-81dd04ad0a42,neha.menon607@rediffmail.com,9531339465,work,True,flipkart_seller_portal,valid,2022-04-18 17:41:20,2022-04-18 17:41:20,etl_service,etl_service,ecbaab86-8f47-4fb0-8d1b-e4d53741d790,BATCH_1556
3d46ddf3-c33e-4274-9f8a-9529e514ebec,1a1595e1-6fd0-47c3-9536-f8860ede010f,pooja.menon415@gmail.com,9068460013,primary,True,flipkart_seller_portal,valid,2023-01-27 05:24:01,2023-01-27 05:24:01,etl_service,etl_service,22bfa006-69cf-4cf5-a7fc-766f533df0c6,BATCH_5456
fb340e66-fb61-4ecc-b2d6-abc7020e90a2,1a1595e1-6fd0-47c3-9536-f8860ede010f,pooja.menon895@yahoo.com,9565798450,work,True,flipkart_app,valid,2020-05-27 03:24:57,2020-05-27 03:24:57,etl_service,etl_service,4e00ec63-9b35-44c7-843a-001797a95a4a,BATCH_5866
4688ff6c-a3eb-426f-b704-8d547b04f610,a1422afd-9165-4750-b66d-f2cc4551373c,navya.agarwal18@rediffmail.com,9721781472,primary,False,flipkart_app,duplicate,2021-03-03 00:15:16,2021-03-03 00:15:16,etl_service,etl_service,e99a4ddf-11d2-42f2-b244-3577f76cd237,BATCH_6951
05e329b1-0ed9-4192-b0f8-65f13ca9d0dd,a1422afd-9165-4750-b66d-f2cc4551373c,navya.agarwal595@yahoo.com,9658390680,work,True,flipkart_seller_portal,valid,2026-10-14 07:23:17,2026-10-14 07:23:17,etl_service,etl_service,57d04167-f264-4a10-b309-06b3c96113f3,BATCH_2307
d33ba838-12e2-4130-91bc-7c2360ba8448,8a31174b-4833-4d78-96d0-4ed469ced991,ishaan.mishra329@rediffmail.com,9216179356,primary,True,flipkart_web,invalid,2021-03-02 11:04:36,2021-03-02 11:04:36,etl_service,etl_service,bf7bba2c-6728-402a-883b-b415fc1cffb5,BATCH_9224
885c7999-bd15-4dc7-a281-a2d8a20707cd,8a31174b-4833-4d78-96d0-4ed469ced991,ishaan.mishra803@gmail.com,9784585999,secondary,True,flipkart_web,valid,2019-07-26 02:21:10,2019-07-26 02:21:10,etl_service,etl_service,346af8d6-2b4a-4e4a-9eb2-b9ce6f867d22,BATCH_6634
752f6e0d-cae1-42cf-a4e5-9be79ad6b92b,1c870d66-32af-473e-a547-cbff64c34bde,suresh.pillai1@hotmail.com,9270624535,primary,True,flipkart_seller_portal,invalid,2019-02-17 03:53:21,2019-02-17 03:53:21,etl_service,etl_service,efd37050-6140-4b1f-8335-e0cf403f543c,BATCH_6720
51300e91-1dfd-466d-9258-7af6d0b684f0,5fa9c0ee-4664-4a86-8c9e-b8dc61c67c1e,manoj.shah824@hotmail.com,9953828734,primary,True,flipkart_app,invalid,2018-03-21 08:13:19,2018-03-21 08:13:19,etl_service,etl_service,878cf4ae-21f8-407e-b6ca-f3fe6f7c445c,BATCH_8750
6efa1790-c1cf-4d6a-bea6-13636e90332d,088777e2-fdd8-41d3-9141-9ccc320b0d91,manoj.joshi766@hotmail.com,9984223892,primary,True,flipkart_app,valid,2021-11-13 13:14:20,2021-11-13 13:14:20,etl_service,etl_service,2e3888f2-ded2-4547-bc58-6ecc24896fc2,BATCH_4962
ee1fc87b-fb93-4067-8d72-8b265d922eda,5e71277b-083c-4ec2-aa35-4ecba9a402ed,aadhya.kumar540@yahoo.com,9848529072,primary,True,flipkart_app,valid,2018-06-30 02:02:26,2018-06-30 02:02:26,etl_service,etl_service,5311ca5e-154e-4918-83c7-455c73a90875,BATCH_1840
05a58d58-9478-4b67-9e79-e742a0b11aef,c61192c6-c541-4001-ba22-ed5012c165f2,kiara.gupta53@rediffmail.com,9001412741,primary,True,flipkart_web,valid,2020-09-15 03:36:19,2020-09-15 03:36:19,etl_service,etl_service,13ae494d-24ba-4df1-a4a7-141d41df9403,BATCH_6498
0f12a9ba-5b4f-4c56-ae54-ffafcbc4e20f,e7fd7da1-46ab-4d1f-8f84-44c7a14e6004,deepak.rao60@yahoo.com,9401804765,primary,True,flipkart_app,valid,2019-06-23 09:51:37,2019-06-23 09:51:37,etl_service,etl_service,d01f552f-22a8-4b15-82d5-55c519069596,BATCH_6220
65cd8cc2-a752-4a46-9632-3cde30ef0f00,cbc415e7-ef94-4d03-9fd3-58aee9665ab3,sneha.jain513@outlook.com,9464737976,primary,False,flipkart_app,valid,2018-01-14 11:10:55,2018-01-14 11:10:55,etl_service,etl_service,e869854d-8d45-4216-b363-67b1c0d07cda,BATCH_1721
1d3f605a-7c13-4f52-85c0-4c40bb0d8e97,32abddcd-12e8-4c2a-a496-d7941ff5679c,priya.ghosh508@yahoo.com,9727665759,primary,True,flipkart_seller_portal,invalid,2023-08-20 20:51:12,2023-08-20 20:51:12,etl_service,etl_service,be2034f2-2baa-416e-8f06-c908352fa0f0,BATCH_9838
c131b4cf-59a0-45de-b852-99617c0dc21d,c0b46047-60f2-445f-8330-952ed4744515,rahul.singh879@hotmail.com,9096041655,primary,False,flipkart_seller_portal,valid,2024-11-28 02:23:37,2024-11-28 02:23:37,etl_service,etl_service,5046af70-8c83-45c4-a6fd-ebd923194b7f,BATCH_4591
0dd8e3b5-b4e1-45bb-a0e0-c6257e9af3d3,2fa7b147-4880-4f64-a8fb-88935c716bf6,manoj.singh179@outlook.com,9268361723,primary,True,flipkart_seller_portal,valid,2023-02-27 20:17:18,2023-02-27 20:17:18,etl_service,etl_service,c3102013-ce49-4601-bcd8-86df73f9d305,BATCH_4371
01750b5a-5670-4133-9538-e46863fb71dd,872c89de-4325-47b8-accc-0a603ae9ee1e,sai.nair392@rediffmail.com,9886543898,primary,True,flipkart_web,valid,2024-03-20 23:32:17,2024-03-20 23:32:17,etl_service,etl_service,9bd56d55-2a12-4923-8c2e-66b8c9027aa3,BATCH_8056
68b691a1-4173-4bb8-8ce5-91cfeee869b6,8c2a1c52-367d-43f5-8b36-e2714cc7889a,meera.pillai180@outlook.com,9195484233,primary,True,flipkart_seller_portal,valid,2025-09-06 08:06:45,2025-09-06 08:06:45,etl_service,etl_service,21834915-9e24-4ba8-bf97-9edf9ff58ca5,BATCH_9443
24c989a5-a1a3-4f6d-965b-b9e81cfaf74b,4ecd1abf-f948-48bf-958d-963465c938fb,sai.verma929@hotmail.com,9269027882,primary,True,flipkart_web,valid,2021-07-17 07:03:05,2021-07-17 07:03:05,etl_service,etl_service,f75b4e4c-7a62-48cd-9f2a-7ddb6ec10be0,BATCH_9621
b931fc76-5e82-49f4-9eb0-55a6fd63146a,8f3d4333-1e7e-45dd-9879-a9fdf30fe890,arjit.desai874@hotmail.com,9180998368,primary,True,flipkart_app,duplicate,2020-09-01 03:52:22,2020-09-01 03:52:22,etl_service,etl_service,4f9606ee-c55b-478d-8793-6f8969f4ceb0,BATCH_1588
a97046b0-3d20-49bb-9217-5efb8bc1d565,9490204b-e6a1-43ba-94b9-85a0824129a7,advait.verma851@yahoo.com,9469755968,primary,True,flipkart_seller_portal,valid,2020-02-16 07:52:42,2020-02-16 07:52:42,etl_service,etl_service,25a73ce7-3203-4e31-9f6a-2fd69ec9ab61,BATCH_2783
c13eded3-d715-480b-8e2a-bc5efb01e64d,8eb3fac2-4c37-41dd-8c69-c312cf406948,kiara.mehta281@outlook.com,9168183024,primary,True,flipkart_app,valid,2020-01-14 06:47:18,2020-01-14 06:47:18,etl_service,etl_service,c3e701ab-fa29-44cf-a83f-89056f5e3f42,BATCH_3279
b4e53213-8184-4e8d-8926-7e8433db8ff9,75520270-0c26-442d-8b22-d01f414d51f0,pari.malhotra2@hotmail.com,9130967776,primary,True,flipkart_seller_portal,invalid,2020-06-08 18:45:12,2020-06-08 18:45:12,etl_service,etl_service,83a92021-a857-49c1-895d-919b7e5e2d1a,BATCH_5090
a7f0c5d1-0bf4-405e-b8e9-ce633f05b1a6,2f18c425-6302-4123-b471-e1c85e4c955b,nisha.chopra961@gmail.com,9722611845,primary,True,flipkart_seller_portal,valid,2019-04-23 09:35:34,2019-04-23 09:35:34,etl_service,etl_service,8196346f-1358-48af-8cb5-3b12ed7c2227,BATCH_3261
e951cc35-3093-4ea5-82ff-f35076b7ed0e,affd9538-5752-44b3-875e-ebe078ae530c,deepak.malhotra301@outlook.com,9154725645,primary,False,flipkart_app,duplicate,2024-09-19 07:16:55,2024-09-19 07:16:55,etl_service,etl_service,c7951b36-2081-44ee-9bbe-e6229094fe4f,BATCH_1285
b4e7fd95-0367-4dc8-8f51-9b06583fe6ad,638b3636-b37c-471a-9c55-0c29be020668,saanvi.pillai178@yahoo.com,9990880472,primary,True,flipkart_web,valid,2022-09-04 00:11:52,2022-09-04 00:11:52,etl_service,etl_service,2d2a32dc-b78c-47a2-9ee3-558a6bfa1b1c,BATCH_7837
